"7435639";0.00;0.00;261.79;"99";/  /;"010401300";1996/05/02;"A"
"11432419";0.00;0.00;513.03;"99";/  /;"010100917";1996/05/02;"I"
"7327349";0.00;0.00;0.00;"99";1999/12/31;"030200865";1996/05/02;"I"
"7378660";0.00;0.00;0.00;"99";1999/12/31;"050500587";1996/05/02;"I"
"11593238";1.00;0.00;173.65;"99";/  /;"010300677";1996/06/01;"A"
"4813720";0.00;0.00;0.00;"99";1999/12/31;"010200948";1996/06/01;"I"
"3382146";0.00;1659.90;0.00;"99";1904/08/31;"010300424";1996/06/01;"I"
"7405520";20.00;0.00;1469.77;"99";/  /;"010300801";1996/06/01;"A"
"4726145";1.00;0.00;432.02;"99";/  /;"010300223";1996/06/01;"A"
"7315124";100.00;0.00;1664.25;"99";/  /;"010300010";1996/06/01;"A"
"4064412";5.00;0.00;1217.90;"99";/  /;"010300060";1996/06/01;"A"
"4729850";1.00;0.00;438.57;"99";/  /;"010300224";1996/06/01;"A"
"2535926";0.00;8247.80;0.00;"99";1904/08/31;"040200118";1996/06/01;"I"
"10847219";20.00;0.00;2448.83;"99";/  /;"010400777";1996/06/01;"A"
"4373230";0.00;0.00;0.00;"99";1999/12/31;"060100601";1996/06/01;"I"
"5747878";20.00;0.00;4440.21;"99";/  /;"010201306";1996/06/01;"A"
"3913755";100.00;0.00;645.24;"99";/  /;"050700476";1996/06/01;"A"
"3858530";1.00;0.00;432.04;"99";/  /;"010100388";1996/06/01;"A"
"4070330";300.00;0.00;3692.04;"99";/  /;"080100340";1996/06/01;"A"
"12449714";0.00;0.00;0.00;"99";1999/12/31;"060101309";1996/07/01;"I"
"7451862";2.00;0.00;864.12;"99";/  /;"040401311";1996/07/01;"A"
"3863741";0.00;0.00;0.00;"99";1904/07/31;"010301308";1996/07/01;"I"
"7387375";2.00;0.00;864.12;"99";/  /;"060101307";1996/07/01;"A"
"7439079";40.00;1333.65;2157.62;"99";1904/08/31;"040301055";1996/07/01;"A"
"3088643";0.00;0.00;0.00;"99";1999/12/31;"010200461";1996/07/01;"I"
"7581406";500.00;0.00;12395.48;"99";/  /;"030200842";1996/07/01;"A"
"7410581";200.00;0.00;2749.44;"99";/  /;"090600560";1996/07/01;"A"
"8183394";0.00;0.00;0.00;"99";1999/12/31;"010300898";1996/07/01;"I"
"7317649";50.00;0.00;3204.73;"99";/  /;"050200465";1996/07/01;"A"
"4802996";0.00;0.00;0.00;"99";1998/11/30;"010400291";1996/08/04;"I"
"648182";0.00;0.00;0.00;"99";1999/12/31;"050200850";1996/09/01;"I"
"5258876";1000.00;0.00;1071.96;"99";/  /;"010100419";1996/09/01;"A"
"7300089";10.00;0.00;1673.86;"99";/  /;"080100314";1996/09/01;"A"
"8925124";0.00;887.50;0.00;"99";1904/08/31;"040201262";1996/10/01;"I"
"3212184";10.00;0.00;3081.21;"99";/  /;"040200398";1996/10/01;"A"
"5059359";0.00;5919.81;0.00;"99";1904/08/31;"040201076";1996/10/01;"I"
"4378335";0.00;0.00;0.00;"99";1999/12/31;"010300423";1996/10/01;"I"
"5010790";0.00;0.00;0.00;"99";1999/12/31;"050200180";1996/10/01;"I"
"4064670";10.00;0.00;963.45;"99";/  /;"030400559";1996/10/01;"A"
"7413316";0.00;821.03;0.00;"99";1997/10/31;"060100767";1996/11/01;"I"
"2917807";20.00;0.00;3987.25;"99";/  /;"050200236";1996/11/01;"A"
"7355917";1.00;0.00;407.08;"99";/  /;"010600550";1996/11/01;"A"
"9625856";10.00;0.00;760.93;"99";/  /;"050501077";1996/11/01;"A"
"3318415";1000.00;0.00;2618.18;"99";/  /;"010200221";1996/11/01;"A"
"5363814";5000.00;0.00;5476.76;"99";/  /;"040301315";1996/11/01;"A"
"9576160";5.00;0.00;1476.97;"99";/  /;"030200989";1996/11/01;"A"
"2603795";100.00;0.00;2229.25;"99";/  /;"010500094";1996/11/01;"A"
"2535194";0.00;0.00;392.67;"99";/  /;"040200123";1996/11/01;"I"
